objID,usno_b1_id,USNORa,USNODec,PannRa,PannDec,red1mag,red2mag,blue1mag,blue2mag,pmRa,pmDec,diff,indexData
131642248512401365,1097-0231856,224.84783,19.70162,224.85118,19.70058,19.05,?,20.25,20.82,0,0,0.00351,0
130242243605028925,1085-0233827,224.36152,18.54397,224.36051,18.54031,19.86,20.89,?,?,0,0,0.0038,1
131212240681792076,1093-0229852,224.06998,19.34097,224.0682,19.34294,19.03,?,20.09,21.66,108,-34,0.00266,2
131452247959907592,1095-0231441,224.79978,19.54578,224.79604,19.54743,?,?,20.56,20.93,0,0,0.00409,3
131492246471506395,1095-0231254,224.64298,19.58329,224.6471,19.57992,?,?,20.63,21.84,0,0,0.00532,4
129602243453076439,1080-0267074,224.34403,18.00789,224.34532,18.00488,19.73,?,?,22.07,0,0,0.00327,5
130932240288927252,1091-0231732,224.03244,19.11379,224.02876,19.11398,?,19.57,?,20.92,0,0,0.00368,6
131182239467896100,1093-0229683,223.94551,19.32025,223.94676,19.32141,20.03,20.61,?,21.58,-410,-454,0.00171,7
130972247906297321,1091-0232503,224.78771,19.14818,224.79053,19.14738,19.16,?,?,20.11,0,0,0.00293,8
131332232174196445,1094-0227862,223.22073,19.44654,223.21738,19.44671,?,?,20.51,?,0,0,0.00335,9
129652237535735813,1080-0266431,223.75008,18.04327,223.75352,18.04606,?,?,?,18.67,0,0,0.00443,10
131862234066036298,1098-0231328,223.4024,19.88914,223.40659,19.88813,18.56,18.69,?,20.50,0,0,0.00431,11
131482247739060410,1095-0231420,224.77445,19.56131,224.77386,19.56652,18.98,19.80,?,?,6,52,0.00524,12
130432237283842458,1086-0234125,223.72917,18.69183,223.72838,18.69329,?,?,20.14,?,0,0,0.00166,13
130132244033707911,1084-0241528,224.40519,18.44414,224.40348,18.44781,19.74,?,?,?,0,0,0.00405,14
130932233524863157,1091-0230974,223.35057,19.11056,223.35251,19.1105,?,19.21,?,?,0,0,0.00194,15
131472246575457700,1095-0231274,224.65827,19.56295,224.6573,19.56423,19.33,17.15,?,19.00,-12,176,0.00161,16
131282232104759666,1094-0227859,223.21368,19.40764,223.21048,19.40767,?,20.40,20.93,21.11,212,-310,0.0032,17
130202231536920163,1085-0232503,223.15346,18.50434,223.1536,18.4997,?,?,20.93,21.87,0,0,0.00464,18
131472233238595575,1095-0230058,223.31029,19.56284,223.32385,19.56247,19.94,?,?,19.69,0,0,0.01357,19
131112240448894245,1092-0230385,224.04316,19.26016,224.045,19.26164,?,19.18,?,21.22,84,68,0.00236,20
131442241523098355,1095-0230844,224.14954,19.54082,224.15229,19.53981,20.05,?,20.87,?,0,0,0.00293,21
130682232179199133,1089-0232026,223.22142,18.90697,223.21811,18.90677,?,16.30,?,?,0,0,0.00332,22
131162237645580195,1093-0229467,223.76262,19.30078,223.7645,19.29976,19.91,20.73,?,?,0,0,0.00214,23
129862244141329770,1082-0261823,224.41254,18.22311,224.41413,18.2244,?,?,20.47,21.73,-476,-426,0.00205,24
131962248947446350,1099-0233107,224.896,19.97507,224.89469,19.97145,18.91,?,21.10,?,0,0,0.00385,25
130672248502661877,1088-0232882,224.85229,18.89022,224.85023,18.89273,?,20.81,?,?,0,0,0.00325,26
130942236690759076,1091-0231379,223.67078,19.12259,223.66911,19.12374,?,20.44,20.94,20.92,-234,-86,0.00203,27
130842231844658022,1090-0231533,223.1802,19.04135,223.18446,19.03961,18.75,16.80,?,?,0,0,0.0046,28
130772241195040496,1089-0232993,224.11807,18.97673,224.1195,18.97498,19.44,18.21,?,19.52,90,-2,0.00226,29
131662232231220006,1097-0230337,223.22098,19.71601,223.22311,19.7163,?,?,20.56,21.05,-556,246,0.00215,30
131692233220574588,1097-0230436,223.31793,19.74046,223.32204,19.74507,19.86,?,?,?,0,0,0.00618,31
129722232786775026,1081-0265642,223.28018,18.10181,223.27865,18.10379,19.21,?,?,19.94,0,0,0.0025,32
129682234234277456,1080-0266108,223.42157,18.06824,223.42341,18.07242,18.97,20.19,?,20.82,18,-224,0.00457,33
130072236956058784,1084-0240798,223.69021,18.401,223.69567,18.39858,?,?,21.11,?,0,0,0.00597,34
130392233800634929,1086-0233670,223.38179,18.66385,223.38008,18.66204,19.85,19.65,?,19.90,242,-158,0.00249,35
129662240039587067,1080-0266718,224.00424,18.05807,224.00393,18.05541,19.14,19.22,?,19.92,44,38,0.00268,36
130712233046823985,1089-0232139,223.3089,18.92023,223.30469,18.92785,?,20.68,?,21.38,0,0,0.00871,37
131692238608219168,1097-0230978,223.85827,19.7496,223.8608,19.74879,?,?,21.10,21.69,0,0,0.00266,38
131422244046998149,1095-0231058,224.39862,19.52124,224.40473,19.52294,19.56,?,?,21.63,0,0,0.00634,39
130012243663867803,1083-0252258,224.36711,18.34556,224.36634,18.34769,?,?,?,19.88,0,0,0.00226,40
130932244769598517,1091-0232223,224.47301,19.11544,224.47693,19.11494,19.69,20.73,20.51,?,368,192,0.00395,41
130532237121519221,1087-0232421,223.71958,18.78377,223.71209,18.78227,19.54,20.03,?,?,0,0,0.00764,42
129982238235081631,1083-0251725,223.8255,18.31551,223.82346,18.3176,?,20.50,?,?,0,0,0.00292,43
130982233259435074,1091-0230907,223.32847,19.15258,223.32584,19.15387,?,17.49,?,20.34,768,262,0.00293,44
130952231368707498,1091-0230646,223.13709,19.13437,223.13689,19.13088,?,19.95,20.25,19.28,6,30,0.0035,45
129882240083593855,1082-0261356,224.00531,18.23471,224.00834,18.23609,?,?,20.89,?,0,0,0.00333,46
130272237003717349,1085-0233152,223.70211,18.56288,223.7004,18.56403,15.57,16.77,?,15.10,0,0,0.00206,47
131172236748617118,1093-0229324,223.66626,19.31452,223.67498,19.31397,?,20.84,?,21.89,0,0,0.00874,48
129652237535735813,1080-0266433,223.75098,18.04292,223.75352,18.04606,?,?,20.08,?,0,0,0.00404,49
131382244180858383,1094-0229000,224.41968,19.49035,224.41807,19.48991,?,18.07,?,20.03,0,0,0.00167,50
131422231279756981,1095-0229847,223.12713,19.52463,223.12804,19.52227,?,20.68,?,21.43,-246,698,0.00253,51
131722237114827502,1097-0230850,223.71328,19.77158,223.71145,19.77247,19.39,?,?,21.76,0,0,0.00203,52
130102240364204125,1084-0241096,224.03262,18.41779,224.03639,18.41978,?,?,21.02,?,0,0,0.00426,53
130832231911942494,1090-0231549,223.18618,19.02898,223.19113,19.02667,?,20.83,?,22.10,0,0,0.00546,54
130772244716327950,1089-0233425,224.47409,18.98735,224.47158,18.98116,18.05,?,?,20.75,0,0,0.00668,55
129872241976841552,1082-0261593,224.19784,18.22733,224.19768,18.22574,19.18,?,?,?,0,0,0.0016,56
131122233362476556,1092-0229503,223.33283,19.26007,223.33647,19.27159,19.79,19.64,?,21.47,-10,2,0.01208,57
130872235096989575,1090-0231858,223.50841,19.06511,223.50976,19.06582,?,?,20.69,21.77,0,0,0.00153,58
130922247495260767,1091-0232482,224.75047,19.10143,224.74957,19.10021,18.33,20.19,19.57,21.53,180,6,0.00152,59
131632230594787284,1096-0229500,223.05841,19.69425,223.05962,19.69726,?,?,21.03,21.89,0,0,0.00324,60
131102235981939771,1092-0229782,223.59644,19.25441,223.59817,19.25767,?,20.99,20.77,?,0,0,0.00369,61
130362236736979169,1086-0234042,223.67671,18.63621,223.6736,18.64057,19.71,?,?,21.56,0,0,0.00536,62
130472231205878516,1087-0231856,223.12523,18.72737,223.12053,18.73165,19.27,19.16,?,17.67,-22,46,0.00636,63
130922246764194455,1091-0232412,224.67517,19.10228,224.67642,19.10325,19.48,?,?,21.29,-174,-54,0.00158,64
130342233349053312,1086-0233626,223.33176,18.62056,223.33491,18.61899,19.01,?,?,?,0,0,0.00352,65
130872240428771228,1090-0232393,224.04663,19.06087,224.04285,19.05904,?,?,21.12,?,0,0,0.0042,66
130662248553245514,1088-0232887,224.85247,18.88639,224.85527,18.88746,19.59,?,?,?,0,0,0.003,67
129882233264411371,1082-0260694,223.328,18.2351,223.32649,18.23408,?,18.94,?,21.41,0,0,0.00182,68
130482231363246476,1087-0231880,223.13336,18.73925,223.13632,18.73827,18.36,17.40,19.92,?,-32,196,0.00312,69
131042242112972895,1092-0230563,224.21566,19.20012,224.21126,19.20194,19.65,19.59,?,21.82,0,0,0.00476,70
129632241591940568,1080-0266898,224.15105,18.02613,224.15921,18.02504,?,?,21.13,21.95,0,0,0.00823,71
131522243801545619,1096-0230755,224.38032,19.60961,224.38011,19.60423,?,20.99,21.03,20.82,310,134,0.00538,72
130572244262788485,1088-0232521,224.41914,18.81095,224.42629,18.81494,?,20.49,21.08,21.27,-258,372,0.00819,73
131302243786706963,1094-0228960,224.37506,19.41961,224.37863,19.42205,?,?,20.37,?,0,0,0.00432,74
131182247520943404,1093-0230503,224.75357,19.31996,224.75201,19.31894,19.88,?,?,20.72,0,0,0.00186,75
131882233004555429,1099-0231440,223.30423,19.90237,223.30058,19.90415,?,?,20.94,?,0,0,0.00406,76
130972247904696886,1091-0232501,224.78639,19.14767,224.79049,19.14719,?,20.49,?,20.95,0,0,0.00413,77
131032242657179688,1091-0232036,224.26519,19.19724,224.26568,19.19927,19.85,?,?,21.73,-108,-750,0.00209,78
130132236980824127,1084-0240805,223.70142,18.44962,223.69801,18.44463,20.00,20.74,?,21.13,20,-354,0.00604,79
130202234832881405,1084-0240519,223.48706,18.49973,223.48321,18.5008,?,19.72,?,?,0,0,0.004,80
131852240513302990,1098-0231946,224.05306,19.88036,224.05132,19.87712,19.80,?,20.09,?,-72,-244,0.00368,81
130952246049750347,1091-0232346,224.60747,19.12901,224.60497,19.12484,16.67,20.75,?,?,0,0,0.00486,82
130842235562604677,1090-0231897,223.55658,19.04028,223.55632,19.03674,19.85,?,?,?,0,0,0.00355,83
130962230235221152,1091-0230528,223.02861,19.12966,223.02357,19.1338,19.60,20.60,?,?,0,0,0.00652,84
131592243380008130,1096-0230664,224.3351,19.66675,224.33796,19.66469,?,17.00,?,17.49,0,0,0.00352,85
131612232014236649,1096-0229665,223.20378,19.68569,223.20138,19.68008,19.82,?,?,?,0,0,0.0061,86
129902233487088644,1082-0260742,223.346,18.26063,223.34865,18.25679,?,20.49,?,20.51,0,0,0.00467,87
131632246990963273,1096-0231056,224.70998,19.69374,224.69895,19.69399,?,20.04,20.98,21.21,0,-16,0.01103,88
129752238032153926,1081-0266119,223.79799,18.12151,223.80318,18.12784,17.74,?,?,?,0,0,0.00819,89
131642242940111531,1096-0230617,224.29439,19.69935,224.29399,19.70083,?,15.35,?,?,0,0,0.00153,90
129982232625842795,1083-0251145,223.26361,18.31991,223.26254,18.31857,?,20.83,?,21.32,0,0,0.00171,91
130702241952009800,1089-0233128,224.19275,18.92426,224.19508,18.92402,?,20.50,?,20.78,0,0,0.00234,92
131172247194548907,1093-0230473,224.72142,19.31262,224.71944,19.31531,?,20.91,?,21.94,0,0,0.00334,93
129662241317683443,1080-0266886,224.13485,18.05908,224.1318,18.05239,?,19.86,21.10,?,0,0,0.00735,94
131332243315281949,1094-0228913,224.33828,19.44762,224.33159,19.4429,?,19.91,20.81,?,0,0,0.00819,95
130072242697747848,1083-0252135,224.26814,18.3979,224.2698,18.39775,?,?,21.10,22.07,0,0,0.00167,96
131162237473268937,1093-0229428,223.74187,19.30738,223.74727,19.30695,20.04,?,20.56,22.00,504,-418,0.00542,97
130042237664536041,1083-0251665,223.76208,18.36334,223.76643,18.37126,?,20.70,?,21.41,0,0,0.00904,98
129692233827175254,1080-0266031,223.38367,18.07607,223.38267,18.07899,19.92,?,?,?,0,0,0.00309,99
131452241329480245,1095-0230823,224.13162,19.53966,224.13296,19.54142,?,?,21.10,?,0,0,0.00221,100
130782244621153472,1089-0233400,224.45788,18.98728,224.46208,18.98587,17.32,17.48,?,18.63,-28,42,0.00443,101
131952240319835603,1099-0232226,224.03139,19.96531,224.03187,19.96267,19.09,?,20.27,21.75,432,-12,0.00268,102
131072231196039389,1092-0229198,223.11878,19.23351,223.11953,19.23234,19.39,?,?,?,0,0,0.00139,103
131672233482912410,1097-0230486,223.34899,19.73193,223.3483,19.72647,16.80,17.24,?,?,-34,36,0.0055,104
131292234757546687,1094-0228106,223.47522,19.41048,223.47576,19.41346,?,20.30,?,?,0,0,0.00303,105
131292237963771200,1094-0228423,223.79877,19.40923,223.79631,19.40877,19.48,?,?,21.84,0,0,0.0025,106
130302232913920320,1085-0232602,223.29223,18.58585,223.29132,18.58324,18.82,?,?,21.92,0,0,0.00276,107
130372236276081198,1086-0233941,223.62996,18.64457,223.62763,18.64222,?,16.61,?,?,0,0,0.00331,108
129982239122121983,1083-0251801,223.91124,18.32209,223.91219,18.31788,19.71,?,21.11,21.45,10,344,0.00432,109
130892234358181386,1090-0231790,223.43959,19.07699,223.43605,19.07537,?,?,20.88,21.69,0,0,0.00389,110
130982236707338769,1091-0231375,223.66927,19.15599,223.67069,19.15686,?,20.85,?,20.68,-720,174,0.00167,111
131322235133191293,1094-0228148,223.51376,19.43624,223.51311,19.43384,?,?,20.94,21.92,0,0,0.00249,112
129852239483633363,1082-0261297,223.95719,18.21141,223.9484,18.21065,?,20.26,21.06,?,0,0,0.00882,113
129632237947434624,1080-0266484,223.79047,18.02637,223.79473,18.02858,19.21,?,20.66,20.67,406,176,0.0048,114
131062235388800152,1092-0229735,223.53653,19.21869,223.53886,19.21644,19.77,?,?,?,0,0,0.00324,115
131692240220244857,1097-0231127,224.02144,19.7487,224.02202,19.74524,?,18.78,?,19.60,0,0,0.00351,116
130802241641106314,1090-0232499,224.16839,19.00473,224.16411,19.00483,19.68,?,?,?,0,0,0.00428,117
130432236520061498,1086-0234011,223.6528,18.69001,223.6521,18.69233,?,19.45,?,20.91,192,-680,0.00242,118
129882241152619685,1082-0261489,224.11103,18.24118,224.11515,18.2408,?,19.77,20.47,19.97,-112,-6,0.00414,119
131952240569905276,1099-0232262,224.05236,19.97019,224.057,19.96235,?,?,21.04,?,0,0,0.00911,120
130202239915653333,1085-0233477,223.99374,18.50567,223.99156,18.50236,17.89,20.37,?,20.99,0,0,0.00396,121
130852234425731815,1090-0231799,223.44965,19.04381,223.44247,19.04282,19.71,?,?,?,0,0,0.00725,122
130922246531653643,1091-0232381,224.65171,19.10316,224.65315,19.10258,?,?,21.00,21.85,0,0,0.00155,123
130482248430491254,1087-0233549,224.84132,18.73219,224.84301,18.73393,19.68,?,17.84,21.48,-104,-218,0.00243,124
131692239320864646,1097-0231032,223.93286,19.74169,223.93202,19.74494,19.92,?,?,?,0,0,0.00336,125
131722233181241686,1097-0230435,223.31418,19.76703,223.31807,19.76763,?,?,21.09,?,0,0,0.00394,126
131342244255290941,1094-0229004,224.42333,19.44973,224.42549,19.45034,?,19.11,21.02,?,0,0,0.00224,127
130322236212053121,1086-0233920,223.61975,18.60013,223.62118,18.60221,?,?,20.44,?,0,0,0.00252,128
130852240769702951,1090-0232411,224.07233,19.03695,224.07697,19.04373,?,?,20.97,?,0,0,0.00822,129
130242230055093684,1085-0232359,223.00777,18.53528,223.00541,18.53595,?,?,20.99,22.02,0,0,0.00245,130
129792232920440625,1081-0265660,223.29311,18.15978,223.29192,18.15838,19.79,?,?,21.08,0,0,0.00184,131
131512243553776534,1095-0231008,224.35564,19.59882,224.35537,19.59667,?,?,19.67,18.48,0,0,0.00217,132
129602240629285459,1080-0266787,224.0632,18.00134,224.06293,18.00407,?,?,?,21.80,0,0,0.00274,133
131632240169991313,1096-0230392,224.01341,19.69211,224.01705,19.69231,18.17,17.04,20.74,?,0,0,0.00365,134
129902232298931630,1082-0260582,223.22966,18.25644,223.22994,18.25105,18.23,?,20.96,?,0,0,0.0054,135
129682234234277456,1080-0266109,223.42212,18.07031,223.42341,18.07242,?,20.31,20.91,19.91,34,352,0.00247,136
130702234185667572,1089-0232248,223.41905,18.92556,223.41849,18.92243,?,19.17,?,19.37,0,0,0.00318,137
131082231149188068,1092-0229190,223.11639,19.23828,223.11485,19.23961,?,?,20.81,21.69,0,0,0.00203,138
131132248615715899,1092-0231118,224.86156,19.28154,224.8615,19.27937,?,18.57,20.81,19.48,0,0,0.00217,139
130402233807320562,1086-0233668,223.37876,18.66738,223.38086,18.6666,?,20.33,20.96,21.10,-268,712,0.00224,140
131842230233986242,1098-0230848,223.01793,19.87351,223.02351,19.87142,20.01,?,21.14,21.91,-110,338,0.00596,141
129752231495832154,1081-0265526,223.14598,18.12359,223.14948,18.12637,19.75,20.81,21.03,?,-170,-184,0.00447,142
131472237760300805,1095-0230490,223.77325,19.55925,223.77613,19.55856,?,?,21.11,?,0,0,0.00296,143
131692236025115770,1097-0230738,223.60029,19.74004,223.60249,19.74604,?,20.27,19.72,21.43,-100,692,0.00639,144
130062243706859649,1083-0252259,224.36899,18.39404,224.37062,18.39089,19.84,?,20.82,18.87,-208,216,0.00355,145
130962238270242960,1091-0231535,223.82841,19.13483,223.82696,19.13538,?,20.58,21.14,21.06,-228,694,0.00155,146
131252233217371169,1093-0228993,223.32134,19.37093,223.32174,19.37556,?,?,21.08,?,0,0,0.00465,147
129862242316418256,1082-0261635,224.23043,18.22184,224.23162,18.22311,?,19.84,19.20,?,0,0,0.00174,148
130602238546500562,1088-0231971,223.85284,18.83573,223.85459,18.83341,17.24,18.51,18.75,18.91,386,-44,0.00291,149
131742237661728767,1097-0230902,223.76232,19.79204,223.76618,19.79019,?,?,?,21.73,0,0,0.00428,150
130342235813258329,1086-0233873,223.58267,18.61972,223.58147,18.62322,?,?,20.32,21.99,0,0,0.0037,151
131922241610411585,1099-0232432,224.16467,19.93113,224.161,19.93419,?,20.16,?,20.54,0,0,0.00478,152
131192233070168928,1093-0228974,223.30279,19.33308,223.30694,19.33203,?,?,20.91,?,0,0,0.00428,153
130392244761846072,1086-0234860,224.47219,18.66062,224.47618,18.66295,19.77,20.15,?,?,0,0,0.00462,154
130262234422643482,1085-0232816,223.44402,18.55329,223.44228,18.55246,19.21,19.59,?,?,-48,44,0.00193,155
130232232984036908,1085-0232611,223.29987,18.53639,223.29835,18.53026,?,?,21.14,21.79,-140,-570,0.00632,156
130762241214098755,1089-0233009,224.12248,18.97219,224.1214,18.97352,?,19.16,?,19.91,0,0,0.00171,157
130052239979082793,1083-0251852,223.99441,18.37706,223.99788,18.37692,?,20.36,?,?,0,0,0.00347,158
131562231637876065,1096-0229623,223.16546,19.63815,223.16386,19.63803,?,?,20.77,21.15,22,356,0.0016,159
130882231490260076,1090-0231451,223.14781,19.06551,223.14899,19.06627,?,?,20.15,18.49,0,0,0.0014,160
130782244621153472,1089-0233408,224.46325,18.98715,224.46208,18.98587,18.00,19.04,19.82,?,52,26,0.00173,161
131152235004102454,1092-0229670,223.49359,19.29066,223.50041,19.29328,?,?,20.65,20.49,0,0,0.00731,162
130592232628796570,1088-0231365,223.26546,18.82908,223.26292,18.83002,?,?,20.92,?,0,0,0.00271,163
131922242126433162,1099-0232501,224.21208,19.93285,224.21278,19.93556,?,18.21,?,?,0,0,0.0028,164
130092231740255276,1084-0240094,223.17661,18.41051,223.17416,18.41211,?,19.54,?,?,0,0,0.00293,165
129692243395195456,1080-0267070,224.34041,18.07763,224.33951,18.07906,19.96,20.87,?,?,-216,-486,0.00169,166
130682237959753988,1089-0232655,223.80019,18.90149,223.79602,18.90295,18.58,?,?,20.17,30,24,0.00442,167
131402248957272271,1095-0231535,224.89514,19.5034,224.89571,19.50144,?,20.14,21.14,21.86,-184,762,0.00204,168
131602230044880752,1096-0229422,223.00195,19.66638,223.00451,19.66687,?,?,?,21.82,0,0,0.00261,169
131672233578893243,1097-0230518,223.35997,19.72616,223.35788,19.72723,18.78,?,?,19.39,0,0,0.00235,170
130322240957672670,1086-0234495,224.0905,18.60138,224.09585,18.60182,?,?,21.06,19.93,396,180,0.00537,171
130272231671986638,1085-0232515,223.17057,18.56722,223.16697,18.56342,19.77,?,?,?,0,0,0.00523,172
131902243029979780,1099-0232607,224.30257,19.92707,224.30301,19.92442,?,?,21.12,21.81,0,0,0.00269,173
129692231278607465,1080-0265763,223.12066,18.07696,223.1278,18.08082,?,20.99,20.96,21.49,36,-86,0.00812,174
130762234348671928,1089-0232277,223.44293,18.9601,223.43496,18.96785,?,?,18.13,17.12,0,0,0.01112,175
130632241266906596,1088-0232272,224.12704,18.8618,224.12669,18.86342,?,?,?,21.40,0,0,0.00166,176
129632240304414544,1080-0266745,224.0279,18.02547,224.03043,18.02833,19.67,?,?,21.77,112,16,0.00382,177
131732241191568952,1097-0231226,224.11738,19.78254,224.11921,19.78201,?,20.60,19.83,?,-534,240,0.00191,178
131772241919008473,1098-0232134,224.18994,19.81438,224.19192,19.81496,?,?,?,21.92,0,0,0.00206,179
130532243584556031,1087-0233139,224.36733,18.77934,224.35837,18.77958,?,?,20.91,20.77,0,0,0.00896,180
131632242881211332,1097-0231410,224.28948,19.70072,224.2881,19.69231,?,18.23,?,19.47,0,0,0.00852,181
130792230276414740,1089-0231785,223.0299,18.99169,223.02759,18.99515,?,19.67,?,21.82,0,0,0.00416,182
130572230903476543,1088-0231217,223.09117,18.81517,223.09016,18.81314,?,20.32,21.01,?,0,0,0.00227,183
129872243736727986,1082-0261764,224.36804,18.23206,224.37371,18.23119,?,20.02,?,21.97,0,0,0.00574,184
130652248440356076,1088-0232876,224.84619,18.87891,224.84401,18.87965,18.69,18.55,?,?,0,0,0.0023,185
129902234157186268,1082-0260844,223.41724,18.25405,223.41569,18.25478,?,19.69,?,21.43,758,-484,0.00171,186
129652242464611298,1080-0266984,224.24095,18.04503,224.24643,18.04229,19.46,18.08,?,?,0,0,0.00613,187
130922249145167158,1091-0232591,224.91448,19.10806,224.91451,19.10551,?,18.56,?,19.98,0,0,0.00255,188
130482235771842654,1087-0232248,223.57833,18.73603,223.57721,18.7351,?,?,?,20.96,0,0,0.00146,189
131512243553776534,1095-0231012,224.35715,19.59887,224.35537,19.59667,18.57,?,19.00,20.37,0,0,0.00283,190
129942232540990641,1082-0260608,223.25361,18.28484,223.25406,18.28339,?,20.31,?,?,0,0,0.00152,191
131592247058444381,1096-0231055,224.70851,19.66259,224.70594,19.66159,?,20.99,20.93,?,0,0,0.00276,192
130782244803011663,1089-0233434,224.48038,18.98755,224.48031,18.98426,?,20.31,?,21.22,0,0,0.00329,193
131512241044610399,1095-0230789,224.10097,19.59055,224.10448,19.59154,?,?,21.13,?,0,0,0.00365,194
129782243981771573,1081-0266760,224.39639,18.15227,224.39812,18.15087,?,19.16,19.94,?,0,0,0.00223,195
131672244146912632,1097-0231522,224.41341,19.72417,224.41466,19.72674,?,20.74,?,21.46,0,0,0.00286,196
131662233400219426,1097-0230470,223.34112,19.72569,223.34011,19.72415,19.29,?,?,21.10,192,-188,0.00184,197
130922245670412580,1091-0232311,224.56761,19.10386,224.56696,19.10156,19.87,20.79,?,?,0,0,0.00239,198
131912232051433826,1099-0231321,223.20907,19.92211,223.20521,19.92773,?,?,20.72,?,0,0,0.00682,199
130882231581699549,1090-0231478,223.15998,19.07248,223.15825,19.07415,?,15.75,?,?,0,0,0.0024,200
129652240436372143,1080-0266762,224.04292,18.04696,224.04361,18.04296,?,20.43,?,?,0,0,0.00406,201
129822243574930686,1081-0266712,224.35458,18.18309,224.35748,18.18342,?,?,21.03,22.02,0,0,0.00292,202
130752230618806955,1089-0231826,223.06031,18.96477,223.06185,18.96365,?,?,19.10,21.51,0,0,0.0019,203
130952233556948897,1091-0230981,223.35999,19.12657,223.35569,19.13196,15.32,17.21,19.32,18.18,8,-4,0.0069,204
131212240656251769,1093-0229844,224.0668,19.34171,224.06558,19.3428,?,20.22,21.05,?,0,0,0.00164,205
131352241719052011,1094-0228783,224.17434,19.45999,224.17194,19.45953,?,20.62,?,21.21,0,0,0.00244,206
130152243674677549,1084-0241485,224.36821,18.47014,224.36753,18.46414,?,?,21.06,19.30,0,0,0.00604,207
130002242758532894,1083-0252155,224.27949,18.33637,224.27579,18.33529,?,19.91,21.10,?,0,0,0.00385,208
131582238471984063,1096-0230256,223.85482,19.65098,223.84717,19.6529,?,11.33,20.80,?,0,0,0.00789,209
130682230292838115,1089-0231784,223.02942,18.90401,223.02919,18.90618,?,?,21.14,22.00,0,0,0.00218,210
129842237424274163,1082-0261107,223.74124,18.20716,223.74236,18.20296,19.44,?,?,22.00,0,0,0.00435,211
129722237288066610,1081-0266051,223.72631,18.10292,223.72877,18.10509,19.95,?,?,?,0,0,0.00328,212
130872236926100089,1090-0232040,223.69753,19.06129,223.69253,19.05793,?,?,21.14,21.27,0,0,0.00602,213
131042239038275378,1092-0230150,223.90782,19.20806,223.90375,19.20409,?,?,20.92,?,0,0,0.00569,214
130602235266693757,1088-0231588,223.52561,18.8315,223.52657,18.8359,?,19.68,17.94,?,0,0,0.0045,215
130162234868659297,1084-0240517,223.48692,18.47537,223.48687,18.47398,16.65,?,18.19,?,4,38,0.00139,216
131122248614515230,1092-0231128,224.86568,19.26888,224.86144,19.2704,?,?,21.05,?,0,0,0.0045,217
130642238153769419,1088-0231903,223.81547,18.87018,223.8153,18.87412,19.82,?,20.86,?,0,0,0.00394,218
131692233508194108,1097-0230481,223.34868,19.7428,223.35081,19.74463,?,20.67,20.73,21.38,-64,-212,0.00281,219
130452240648969632,1087-0232833,224.0695,18.71773,224.06484,18.71588,19.40,?,?,?,0,0,0.00501,220
130052240414067616,1083-0251895,224.03894,18.38025,224.04139,18.38095,?,20.66,21.14,?,0,0,0.00255,221
131172245875845537,1093-0230368,224.58954,19.3119,224.58763,19.31242,19.97,19.09,?,?,0,0,0.00198,222
131442239496521860,1095-0230635,223.9486,19.53551,223.94958,19.53443,?,?,20.66,?,0,0,0.00146,223
131642241900162934,1097-0231302,224.18877,19.70047,224.19003,19.7021,?,20.05,?,19.30,0,0,0.00206,224
131892244609059773,1099-0232770,224.46304,19.91363,224.46088,19.91601,19.53,?,20.90,?,0,0,0.00321,225
131802234436421455,1098-0231366,223.44266,19.83991,223.44366,19.83409,19.59,?,21.06,?,0,0,0.00591,226
130472238595450099,1087-0232609,223.84715,18.72411,223.8595,18.72463,?,?,?,21.32,0,0,0.01236,227
129932241312387185,1082-0261514,224.1333,18.27995,224.13124,18.28063,?,?,18.23,?,0,0,0.00217,228
131552240379574378,1096-0230417,224.03839,19.62608,224.0379,19.62826,?,?,20.89,21.59,274,-796,0.00223,229
131482247640023670,1095-0231398,224.76753,19.56704,224.76399,19.5693,18.56,20.03,?,?,-106,-2,0.0042,230
130032236632873186,1083-0251577,223.67099,18.36476,223.6634,18.36064,?,?,20.45,20.09,0,0,0.00864,231
130732241083812486,1089-0232978,224.10863,18.94082,224.10844,18.94336,?,20.56,20.94,?,0,0,0.00255,232
130302239452891818,1085-0233432,223.9591,18.58899,223.94526,18.58443,19.99,?,?,?,0,0,0.01457,233
131722231004685692,1097-0230206,223.10505,19.77133,223.10032,19.77094,?,20.89,21.09,?,0,0,0.00475,234
129822235316161268,1081-0265887,223.53316,18.18372,223.53164,18.18397,18.89,20.99,21.11,?,366,-420,0.00154,235
131132239240877602,1092-0230190,223.92151,19.28103,223.92403,19.28105,18.44,?,?,20.87,0,0,0.00252,236
130972238745712084,1091-0231595,223.87277,19.14031,223.87456,19.14288,?,20.12,?,?,0,0,0.00313,237
131142248657189812,1092-0231119,224.86156,19.29053,224.86578,19.29102,19.90,20.19,20.06,?,28,14,0.00425,238
129752238032153926,1081-0266129,223.80015,18.12208,223.80318,18.12784,?,18.54,19.30,?,0,0,0.00651,239
131692234500854067,1097-0230594,223.45056,19.75133,223.45002,19.7446,18.88,20.87,?,?,0,0,0.00675,240
129992242466460196,1083-0252118,224.24312,18.32431,224.24657,18.3247,19.37,?,20.00,?,0,0,0.00347,241
130942234458413607,1091-0231088,223.44447,19.11548,223.44588,19.11921,?,20.61,19.50,?,0,0,0.00399,242
130482237403353519,1087-0232451,223.73623,18.73633,223.74034,18.73584,?,?,?,21.11,0,0,0.00414,243
